0,5.0,2299526.0,1750.0,2394709.0,224911.0
1,6.0,5715897.0,2715.0,315585.0,322532.0
2,7.0,4334576.0,2397.0,282827.0,264918.0
3,8.0,4581209.0,3306.0,289721.0,306221.0
4,9.0,5657308.0,4923.0,368047.0,406901.0
5,10.0,7624845.0,11120.0,442844.0,619938.0
6,11.0,18337352.0,50799.0,1353641.0,860302.0
7,11.11,9188104.0,14725.0,1223354.0,156450.0
